0,1,2,3,4,5,6,7
,63.01,,,,- - - - Couvertures,,
8,,6301.10,00,00,- Couvertures chauffantes Ã©lectriques,U,NOMBRE
,,6301.20,00,,- Couvertures (autres que les couvertures chauffantes Ã©lectriques) de laine ou de poils fins,,
8,,,,10,- - - en bonneterie,KG,- - - - -
8,,,,90,- - - - - autres,KG,NOMBRE
,,6301.30,00,,- Couvertures (autres que les couvertures chauffantes Ã©lectriques) de coton,,
8,,,,10,- - - en bonneterie,KG,- - - - -
8,,,,90,- - - - - autres,KG,NOMBRE
,,6301.40,,,- Couvertures (autres que les couvertures chauffantes Ã©lectriques) de fibres synthÃ©tiques,,
8,,,00,10,- - - en bonneterie,KG,- - - - -
8,,,00,20,- - - en nontissÃ©s,KG,- - - - -
8,,,00,90,- - - autres,KG,NOMBRE
,,,90,,- - - - - autres :,,
,,6301.90,,,- Autres couvertures,,
8,,,00,10,- - - en bonneterie,KG,- - - - -
8,,,00,20,- - - en nontissÃ©s,KG,- - - - -
8,,,00,90,- - - autres,KG,NOMBRE
,,,90,,- - - - - autres :,,
,63.02,,,,"Linge de lit, de table, de toilette ou de cuisine",,
,,6302.10,00,,- Linge de lit en bonneterie,,
8,,,,30,- - - de fibres textiles synthÃ©tiques,KG,- - - - -
8,,,,40,- - - de fibres textiles artificielles,KG,- - - - -
8,,,,50,- - - de coton,KG,- - - - -
8,,,,80,- - - autre,KG,- - - - -
,,6302.21,00,,- - De coton,,
8,,,,10,"- - - fait Ã  la main, mÃªme partiellement",KG,- - - - -
8,,,,90,- - - - - autre,KG,- - - - -
,,6302.22,,,- - De fibres synthÃ©tiques ou artificielles,,
8,,,10,00,- - - - en nontissÃ©s,KG,- - - - -
,,,90,,- - - - - autre :,,
8,,,,10,"- - - - fait Ã  la main, mÃªme partiellement",KG,- - - - -
8,,,,90,- - - - - - autre,KG,- - - - -
,,6302.29,00,,"- - D'autres matiÃ¨res textilesÂ£- - - fait Ã  la main, mÃªme partiellement :",,
8,,,,10,"- - - fait Ã  la main, mÃªme partiellement",KG,- - - - -
8,,,,90,- - - autre,KG,- - - - -
